CustomerID,Response_Cmp1,Response_Cmp2,Response_Cmp3,Response_Cmp4,Response_Cmp5
26891,1,0,0,0,0
16925,0,0,0,0,0
8513,0,0,0,0,0
20669,0,0,1,0,0
21656,0,0,0,0,0
26687,0,0,0,0,0
29465,1,0,0,0,0
10949,0,0,0,0,0
26558,0,0,0,0,0
23960,0,0,0,0,0
11900,0,0,0,0,0
27170,0,0,0,0,0
7217,0,0,0,0,0
10427,0,0,1,0,0
5723,0,0,0,0,0
22574,1,0,0,0,0
34238,0,0,0,0,0
31199,0,0,0,0,0
30989,0,0,0,0,0
26909,0,0,0,0,0
24227,0,0,0,0,0
20681,1,0,0,0,0
13184,0,0,1,0,0
29105,0,0,0,0,0
17066,0,0,0,0,0
21299,0,0,0,0,0
25811,0,0,0,0,0
21257,0,0,0,0,0
20144,0,0,0,0,0
24110,0,0,0,0,0
17444,0,0,0,0,0
31553,0,0,0,0,0
19991,0,0,0,0,0
12998,0,0,0,0,0
13430,1,0,0,0,0
27554,0,0,0,0,0
19349,0,0,0,0,0
26846,0,0,0,0,0
21530,0,0,1,1,0
29780,0,0,0,0,0
18248,0,1,1,1,0
5108,0,0,0,0,0
31298,0,1,0,0,0
27149,0,1,1,1,1
9956,0,0,0,0,0
33068,0,0,0,0,0
12338,0,0,0,0,0
20612,0,0,0,1,0
24548,0,1,0,0,0
29222,0,0,0,0,0
16814,0,0,0,0,0
33512,0,0,0,0,0
7115,0,0,0,0,0
18794,0,0,0,0,0
10286,0,0,0,0,0
21872,0,0,0,0,0
34256,0,0,0,0,0
35039,0,0,0,0,0
10910,1,0,0,0,0
33914,1,0,0,0,0
21179,0,0,1,0,0
25034,0,0,0,0,0
16256,1,0,0,0,0
34115,0,0,0,0,0
33926,1,0,0,0,0
25949,0,0,0,0,0
21689,0,0,0,0,0
16583,0,0,0,0,0
28904,0,0,0,0,0
25880,0,0,0,0,0
27629,0,0,0,0,0
18683,0,0,0,0,0
8861,0,0,0,0,0
28457,0,0,0,0,0
25562,0,0,0,0,0
27386,0,0,0,0,0
28940,0,0,0,0,0
31448,0,0,0,0,0
22910,0,0,0,0,0
19181,0,1,1,0,0
23336,0,0,1,0,0
15449,0,0,1,0,0
34118,0,0,0,0,0
21104,0,0,0,0,0
31097,1,0,0,0,0
19076,0,1,1,0,0
21737,0,0,0,0,0
25376,1,0,0,0,0
23360,0,0,0,0,0
27437,0,0,0,0,0
22274,0,0,0,0,0
21794,0,0,0,0,0
13193,0,0,0,0,0
24875,0,0,0,0,0
18266,0,0,0,0,0
21089,0,1,1,1,1
6104,0,0,0,0,0
28988,0,0,0,0,0
24224,0,0,0,0,0
25424,0,0,0,0,0
8480,0,1,1,1,0
34013,0,0,0,0,0
25652,1,0,0,0,0
22022,0,0,0,0,0
5078,0,1,0,0,0
26348,0,0,0,0,0
32864,0,0,0,0,0
27014,0,0,0,0,0
22193,0,0,0,0,0
24359,1,0,0,0,0
23807,0,0,0,0,0
29672,0,0,0,0,0
32477,0,0,0,0,0
27812,0,0,0,0,0
6272,0,0,0,0,0
17675,0,0,0,0,0
10106,0,1,1,0,0
19517,0,0,0,0,0
6140,0,0,0,0,0
9884,0,0,0,0,0
5909,1,0,0,0,0
23939,1,0,0,0,0
6983,0,1,1,0,0
30854,0,0,0,0,0
30368,0,0,1,0,0
8429,0,0,0,0,0
10022,0,0,0,0,0
9158,0,0,0,0,0
20360,0,0,0,0,0
18773,0,0,0,0,0
24932,0,0,0,0,0
12449,1,0,0,0,0
34406,0,0,0,0,0
8993,0,0,0,0,0
10391,0,0,0,0,0
8969,0,0,0,0,0
33740,0,0,0,0,0
18641,0,1,0,0,0
20276,0,0,0,0,0
14831,0,0,0,0,0
33689,0,0,0,1,0
22112,0,0,0,0,0
18965,0,0,0,0,0
20177,0,0,0,0,0
23114,0,0,0,0,0
5489,0,0,0,0,0
18194,0,1,0,0,0
25313,0,0,0,0,0
26366,0,0,0,0,0
29192,0,0,0,0,0
11747,0,0,0,0,0
10331,0,0,0,0,0
7166,0,0,0,0,0
25265,0,0,0,0,0
8768,0,0,0,0,0
10775,0,0,0,0,0
22337,0,0,0,0,0
13088,0,0,0,0,0
26324,0,0,0,0,0
13007,0,0,0,0,0
31379,0,0,0,0,0
28334,0,0,0,1,0
16184,0,0,0,0,0
20687,0,0,0,0,0
27281,0,0,0,0,0
34028,0,0,0,0,0
18332,0,0,0,0,0
29627,0,0,0,0,0
14459,0,0,0,0,0
7190,0,0,0,0,0
34094,0,0,0,0,0
11135,1,0,0,0,0
16616,0,0,0,0,0
29126,0,0,0,0,0
7835,0,0,0,0,0
24971,0,0,0,0,0
7328,0,0,0,0,0
31019,0,0,1,1,0
12719,0,0,0,0,0
16349,0,0,0,0,0
9569,0,0,0,0,0
33029,0,1,1,0,0
9500,0,0,0,0,0
31388,0,1,0,0,0
21050,1,0,0,0,0
35018,0,0,0,0,0
13352,0,0,0,0,0
26771,0,0,0,0,0
12878,0,0,0,1,0
19220,0,0,0,0,0
9848,0,0,0,0,0
5420,0,1,1,0,0
30422,0,0,0,0,0
16151,0,0,0,0,0
14705,0,0,0,0,0
23213,0,0,0,0,0
24497,1,0,0,0,0
20528,0,0,0,0,0
26528,0,0,0,0,0
17807,0,0,0,0,0
30110,0,0,0,0,0
32261,0,0,0,0,0
19592,0,0,0,0,0
22718,0,0,0,0,0
9335,0,0,0,0,0
12296,0,0,0,0,0
24830,0,0,0,0,0
21902,0,0,0,0,0
27302,0,0,0,0,0
20126,0,0,0,1,0
28733,1,0,0,0,0
12026,0,1,0,0,0
16058,0,0,0,0,0
17495,0,0,0,0,0
6014,0,0,1,0,0
16454,0,0,0,0,0
10202,1,0,0,0,0
21110,0,0,0,0,0
9923,0,0,0,0,0
15317,1,0,0,0,0
32198,0,0,0,0,0
14858,0,0,0,1,0
13823,0,0,0,0,0
29231,0,0,0,0,0
7622,0,0,0,0,0
11843,0,0,0,0,0
27635,0,0,0,0,0
7292,0,0,0,0,0
23981,0,0,0,0,0
6683,0,0,0,0,0
31625,0,1,0,0,0
10937,0,0,0,0,0
30176,0,0,0,0,0
29621,0,0,0,0,0
32267,0,0,0,0,0
15278,0,0,0,0,0
14315,0,0,0,0,0
13709,0,0,0,0,0
20954,0,0,0,0,0
15992,0,0,0,0,0
10553,0,0,0,1,0
6965,0,1,0,0,0
31466,0,0,0,0,0
13955,0,0,0,0,0
27140,0,0,0,0,0
25943,0,0,1,0,0
8288,0,0,0,0,0
22136,0,1,1,0,0
26051,1,0,0,0,0
11960,0,0,0,0,0
16448,0,0,0,0,0
31094,0,0,0,0,0
22286,0,0,0,0,0
33455,0,0,0,0,0
9881,0,0,0,0,0
33458,0,0,0,1,0
24131,0,0,0,0,0
23861,0,1,0,1,0
31817,0,0,0,0,0
8918,0,1,0,0,0
23924,0,0,0,0,0
5852,0,0,0,0,0
17609,0,0,0,0,0
5606,0,0,0,0,0
15872,0,0,0,0,0
9245,0,0,0,0,0
9362,0,0,0,0,0
24899,0,0,0,0,0
16730,0,0,0,0,0
10115,0,0,0,0,0
17300,0,0,0,0,0
23642,0,0,0,0,0
6173,0,0,0,0,0
29006,0,0,0,0,0
21191,0,0,0,0,0
31367,0,0,0,0,0
17366,0,0,0,0,0
12020,0,0,0,0,0
15113,0,0,0,0,0
5321,0,0,0,0,0
10673,0,1,0,0,0
5807,0,0,0,0,0
32003,0,0,0,0,0
28622,0,0,0,0,0
7424,0,1,0,1,0
34403,0,0,0,0,0
11912,0,0,0,0,0
27104,0,0,0,0,0
18182,0,0,0,0,0
10817,0,0,0,0,0
16103,0,0,0,0,0
31439,0,0,0,0,0
32957,1,0,0,0,0
9152,0,0,0,0,0
5081,0,0,0,0,0
19409,0,0,0,0,0
16628,1,0,0,0,0
8867,0,0,0,0,0
7322,0,0,0,0,0
15683,0,0,0,0,0
12734,0,0,1,0,0
8186,0,0,0,0,0
24002,0,0,0,0,0
8558,0,0,0,0,0
26636,0,0,0,0,0
23339,0,0,0,0,0
8798,0,0,0,0,0
8372,0,0,0,0,0
30200,0,0,0,0,0
6521,0,1,1,1,1
34451,1,0,0,0,0
31346,0,0,0,0,0
10709,0,0,0,0,0
11105,0,0,0,0,0
20480,0,0,0,0,0
18353,1,0,0,0,0
31280,0,1,0,1,0
30749,0,0,1,0,0
27482,0,0,0,0,0
21176,0,1,0,1,1
15866,0,0,0,0,0
27305,0,0,1,0,0
23513,0,0,0,0,0
25085,0,0,0,0,0
7598,0,0,0,0,0
14681,0,0,0,0,0
26252,0,0,0,0,0
34214,0,0,0,0,0
30467,1,0,0,0,0
27941,0,0,1,1,0
27008,0,0,0,0,0
22745,0,0,0,0,0
27410,0,0,0,0,0
33500,0,0,0,0,0
25844,0,0,0,0,0
14126,0,0,0,0,0
18377,1,0,0,0,0
23168,0,0,0,0,0
31403,0,0,0,1,0
18533,0,0,0,0,0
11909,0,0,1,0,0
8516,0,0,0,0,0
15080,0,0,0,0,0
16541,1,0,0,0,0
10646,0,0,0,0,0
20093,1,0,0,0,1
9590,0,0,0,0,0
25511,0,0,0,0,0
19727,0,0,0,0,0
30875,0,0,0,0,0
9662,0,0,0,0,0
18221,0,0,0,0,0
6125,0,0,0,0,0
32684,0,0,0,0,0
21350,0,0,0,0,0
26633,0,0,0,0,0
9170,0,0,0,0,0
11168,0,0,0,0,0
12722,0,0,0,0,0
31271,0,0,0,0,0
25394,0,0,0,0,0
16769,0,0,0,0,0
5630,0,0,0,0,0
16064,0,0,0,0,0
16976,0,0,0,0,0
31328,0,0,0,0,0
8399,0,0,1,0,0
15089,0,0,1,1,0
30233,1,0,0,0,0
15941,0,0,0,0,0
21803,0,1,0,0,0
25253,0,0,0,1,0
34058,0,0,0,0,0
9308,0,0,0,0,0
14258,0,0,0,0,0
27032,0,0,0,0,0
27986,0,0,0,0,0
25445,0,1,0,1,0
16340,0,0,0,0,0
31979,0,0,0,0,0
10208,0,0,0,0,0
31220,0,0,0,0,0
5978,0,0,0,0,0
12119,0,0,0,0,0
31436,0,0,0,0,0
23204,0,0,0,0,0
22262,0,1,0,0,0
18803,1,0,0,0,0
6224,1,0,0,0,0
24308,1,0,0,0,0
24596,0,0,0,0,0
20693,1,0,0,0,0
5360,1,0,0,0,0
8582,0,0,0,0,0
24230,0,0,0,0,0
18587,0,0,0,0,0
15167,0,0,0,0,0
18977,0,0,1,1,0
5897,0,0,0,0,0
34544,0,1,0,0,0
34820,0,0,0,0,0
9950,0,0,0,0,0
17861,0,0,0,0,0
6329,0,0,0,0,0
27419,0,0,0,0,0
27467,0,0,0,0,0
27548,0,0,0,0,0
11030,0,0,0,0,0
11792,0,0,0,0,0
12173,0,0,1,0,0
28718,0,0,0,0,0
34109,0,0,0,0,0
27458,0,0,0,0,0
6920,0,0,0,0,0
16259,0,0,0,0,0
25820,0,0,0,0,0
32981,0,0,0,0,0
6335,0,1,1,0,0
12950,0,0,0,0,0
15746,0,0,0,0,0
21980,0,0,0,0,0
13424,0,0,0,0,0
29735,1,0,0,0,0
16712,0,0,0,0,0
13115,0,0,0,0,0
7946,0,0,0,0,0
6071,0,0,0,0,0
13298,1,0,0,0,0
21866,0,0,0,0,0
30821,0,0,0,0,0
12458,0,0,0,0,0
13328,0,0,0,0,0
16016,0,0,0,0,0
28556,0,0,0,0,0
18941,0,0,0,0,0
24260,0,0,0,0,0
8678,0,0,1,0,0
21677,0,0,0,0,0
28205,0,0,0,0,0
19970,1,0,0,0,0
14906,0,1,1,1,0
12227,0,0,0,0,0
6320,0,1,1,1,0
30332,0,0,0,0,0
33788,0,0,0,0,0
27632,0,0,0,0,0
17765,0,0,0,0,0
33647,0,0,0,0,0
20210,0,1,0,0,0
27926,0,0,0,0,0
8750,0,0,0,0,0
16205,0,0,1,0,0
8573,0,0,0,0,0
7997,0,0,0,0,0
32756,0,0,0,0,0
10307,0,1,1,1,0
11669,0,0,0,0,0
14285,0,0,0,0,0
13580,0,0,0,1,0
28727,0,1,1,0,0
12776,1,0,0,1,0
33602,0,0,0,0,0
10043,0,0,0,0,0
19820,0,0,0,0,0
10211,0,0,0,0,0
16550,0,0,0,0,0
10877,0,0,1,1,0
26858,0,0,0,0,0
30554,0,0,0,0,0
27953,0,0,0,0,0
14132,0,0,0,0,0
16652,0,1,0,0,0
24329,0,0,0,0,0
33551,0,0,0,1,0
11042,1,0,0,0,0
28337,0,0,0,0,0
28778,0,0,0,0,0
15149,0,0,0,0,0
29084,0,0,0,0,0
30500,0,0,1,0,0
26411,0,0,0,0,0
34097,1,0,0,0,0
31700,0,0,0,0,0
20405,0,0,0,0,0
13541,0,0,0,0,0
22106,0,0,0,0,0
29459,0,0,0,0,0
29804,0,0,0,0,0
26555,0,0,0,0,0
22883,0,0,0,0,0
21515,0,0,0,0,0
16343,0,0,0,0,0
18401,0,0,0,0,0
5549,0,0,0,0,0
29462,0,0,0,0,0
17747,0,0,0,0,0
33260,0,0,1,1,0
27728,0,0,0,0,0
7514,0,0,0,0,0
7475,0,0,0,0,0
17573,0,0,0,0,0
16214,0,0,0,0,0
14090,0,0,0,0,0
24563,0,0,0,0,0
22118,0,0,0,0,0
11477,0,0,0,0,0
6926,0,0,0,0,0
20600,0,0,0,1,0
33155,0,0,0,0,0
23525,0,0,0,0,0
14081,0,0,0,0,0
12521,0,0,1,0,0
8189,0,0,0,0,0
6935,0,0,1,0,0
30434,0,0,0,1,0
31682,0,0,0,0,0
33791,0,0,0,0,0
20348,0,0,0,0,0
19646,0,0,0,0,0
6656,0,0,0,0,0
7385,0,0,0,0,0
12851,0,0,0,0,0
35066,0,1,1,0,0
14648,0,0,0,0,0
33728,0,0,0,0,0
26264,0,0,1,0,0
5087,0,0,0,0,0
23498,0,0,0,0,0
14801,0,0,0,0,0
17588,0,0,0,0,0
34037,0,0,0,0,0
27266,0,0,0,0,0
32381,0,0,0,0,0
24614,0,1,0,0,0
14762,0,0,0,1,0
32936,0,0,0,0,0
8837,0,0,0,0,0
27746,1,0,0,0,0
34010,0,0,0,0,0
33797,0,0,0,0,0
30305,0,0,0,0,0
19766,0,1,1,0,0
27299,0,0,0,0,0
20288,0,0,0,0,0
8555,0,0,0,0,0
11600,0,0,0,0,0
30935,0,0,0,0,0
34511,0,0,0,0,0
22784,0,0,0,0,0
13892,0,0,0,0,0
8714,0,0,0,0,0
5228,0,0,0,0,0
16916,0,0,0,0,0
23531,0,0,0,0,0
19199,0,0,0,0,0
20525,0,0,0,0,0
30962,0,0,1,0,0
19148,0,0,0,0,0
8351,0,0,0,0,0
20924,0,0,0,0,0
15740,0,0,0,0,0
7304,0,0,0,0,0
8447,0,0,0,0,0
24494,0,0,0,0,0
19595,0,0,0,0,0
27731,0,0,0,0,0
5093,1,0,0,0,0
26273,1,0,0,0,0
31871,0,0,1,0,0
18572,0,0,0,0,0
8597,0,0,0,0,0
9989,1,0,0,0,0
33380,0,0,0,0,0
21332,0,0,0,0,0
25523,0,0,0,0,0
15611,0,0,0,0,0
21161,0,0,0,0,0
17504,0,0,0,0,0
15074,0,0,0,0,0
31418,0,0,0,0,0
21767,0,0,0,0,0
14963,1,0,0,0,0
16823,1,0,1,1,0
31562,0,0,0,0,0
20633,0,0,0,0,0
11450,0,0,0,0,0
30653,0,1,0,0,0
25850,0,0,0,0,0
10508,0,0,0,0,0
25076,0,0,0,0,0
19742,0,0,0,0,0
18578,1,0,0,0,0
31496,0,0,0,0,0
33668,0,0,0,0,0
25244,0,0,0,0,0
8825,0,0,0,0,0
20039,0,0,0,0,0
8018,0,1,0,0,0
30761,0,0,0,0,0
24764,0,0,0,0,0
7871,0,0,0,0,0
5492,0,0,0,0,0
6566,0,0,0,0,0
5186,0,0,0,0,0
17933,0,0,0,1,0
28613,0,0,0,0,0
24056,0,0,0,0,0
27236,0,1,0,0,0
18461,0,0,0,0,0
28742,0,0,0,1,0
34580,0,0,0,1,0
29951,0,0,0,0,0
18380,1,0,0,0,0
12155,0,0,0,0,0
20120,0,1,0,0,0
34496,0,0,0,0,0
7487,0,0,0,1,0
23927,0,0,0,0,0
24392,0,0,0,0,0
32408,0,0,0,0,0
30515,0,1,0,0,0
28925,0,0,1,0,0
29357,0,1,0,0,0
30257,0,0,0,0,0
32750,0,0,0,0,0
17459,0,0,0,0,0
21188,0,0,0,0,0
6302,0,0,0,0,0
17783,1,0,0,0,0
22265,0,0,0,0,0
23024,0,0,0,0,0
16835,0,0,0,0,0
27827,0,0,0,0,0
24365,0,0,0,0,0
17600,0,0,0,0,0
31361,0,1,1,0,0
16937,0,0,0,0,0
34757,0,0,0,0,0
9128,0,0,0,0,0
34736,0,0,0,0,0
9743,0,0,0,0,0
24290,0,0,0,0,0
9203,0,0,0,0,0
30464,0,0,0,0,0
17894,0,0,0,0,0
33113,0,0,0,0,0
27077,0,1,0,0,0
6602,0,0,0,0,0
17660,0,1,0,0,0
14654,0,0,0,0,0
22175,0,0,0,0,0
6923,0,0,1,0,0
8291,0,0,0,1,0
33329,0,0,0,0,0
18596,1,0,0,0,0
9224,1,0,0,0,0
34526,0,0,0,0,0
27695,0,0,0,0,0
32495,1,0,0,0,0
11207,0,0,0,0,0
5222,0,0,0,0,0
10079,0,0,0,1,0
9998,0,0,0,0,0
8525,0,0,0,0,0
7640,0,0,1,0,0
22982,0,0,0,0,0
28721,0,0,0,0,0
33713,0,0,0,0,0
7481,0,0,0,0,0
32975,0,0,0,0,0
28610,0,0,0,0,0
5915,0,0,0,0,0
29576,0,0,0,0,0
14564,0,0,0,0,0
7412,0,0,0,0,0
28835,0,0,0,0,0
13817,1,0,1,1,0
6113,0,0,1,1,0
10418,0,0,0,0,0
7826,0,0,0,0,0
10667,0,0,0,0,0
28832,0,0,0,0,0
32651,0,0,0,0,0
21905,0,0,0,0,0
29729,0,0,0,0,0
28328,0,0,0,0,0
26078,0,1,1,0,0
26156,0,0,0,0,0
12704,0,0,0,0,0
13880,0,0,0,0,0
23909,0,0,0,0,0
13607,0,0,0,0,0
5237,0,0,0,0,0
14966,0,0,0,0,0
34670,0,0,0,0,0
6299,0,0,0,0,0
17423,0,0,0,0,0
15944,0,0,0,0,0
17165,0,0,0,0,0
27452,0,0,0,0,0
32759,1,0,0,0,0
30587,0,0,0,0,0
35063,0,0,0,1,0
24506,0,0,0,0,0
30866,0,0,0,0,0
33485,0,0,0,1,0
30524,0,0,0,0,0
6842,0,0,0,0,0
21833,0,0,0,0,0
29954,0,0,0,0,0
20309,0,0,0,0,0
13055,0,1,0,0,0
15131,0,0,0,0,0
10781,0,0,0,0,0
6053,0,0,0,0,0
14765,0,0,0,0,0
19604,0,0,0,0,0
32141,0,0,0,0,0
31127,0,0,1,0,0
19370,0,0,0,0,0
25745,0,0,0,0,0
14786,0,0,0,0,0
31658,0,0,0,0,0
31055,0,0,0,0,0
28040,0,0,0,0,0
24821,0,0,0,0,0
8984,0,0,0,0,0
33998,0,0,0,0,0
13985,1,0,0,0,0
11918,0,0,0,0,0
27194,0,0,0,0,0
13820,0,0,0,0,0
17126,0,0,0,0,0
19790,0,0,0,0,0
32540,0,1,1,1,1
9113,0,0,0,0,0
22457,0,0,0,0,0
32654,0,0,0,0,0
14165,0,0,0,0,0
25154,0,0,0,0,0
9062,0,0,0,0,0
6398,0,0,0,0,0
27239,0,0,0,0,0
27485,0,0,0,0,0
24245,1,0,0,0,0
22817,0,0,0,0,0
26831,1,0,0,0,0
21923,0,0,0,0,0
6632,0,1,1,0,0
22916,0,0,0,0,0
15500,1,0,0,0,0
10826,0,0,0,0,0
8975,0,0,0,0,0
9434,0,0,0,0,0
10253,0,0,0,0,0
21641,0,0,0,0,0
23987,0,0,0,0,0
22229,0,0,0,0,0
12320,0,0,0,0,0
30746,0,0,0,0,0
34961,0,0,0,0,0
6587,0,0,0,0,0
10094,0,0,0,0,0
13085,1,0,0,0,0
12731,0,1,0,0,0
25700,0,0,0,0,0
24068,0,0,0,0,0
28685,0,1,0,1,0
6074,0,1,0,1,0
29948,0,0,0,0,0
5165,0,0,0,0,0
26186,0,0,0,0,0
13070,0,0,0,0,0
12893,0,0,0,0,0
8375,1,0,0,0,0
18092,0,0,0,0,0
27977,0,0,0,0,0
23576,0,0,0,0,0
30605,0,0,0,0,0
18824,0,0,0,0,0
16007,0,0,0,0,0
24038,0,1,0,0,0
18698,0,0,0,0,0
7694,0,1,1,0,0
19184,0,0,0,0,0
30053,0,0,0,0,0
7415,0,0,0,0,0
16412,0,1,0,0,0
32777,1,0,0,0,0
26003,1,0,1,1,1
26966,1,0,0,0,0
7994,0,0,0,0,0
19085,0,0,0,0,0
21014,0,0,0,0,0
26999,0,0,0,0,0
31526,0,0,0,0,0
19922,0,0,0,0,0
31559,0,0,0,0,0
9986,0,0,0,0,0
18074,0,0,0,0,0
11618,0,0,1,0,0
7832,0,0,0,0,0
11276,0,0,0,0,0
33128,0,0,0,0,0
7499,0,0,0,0,0
18896,0,0,0,0,0
7034,0,0,0,0,0
12251,0,0,0,0,0
15998,0,0,0,0,0
10649,0,0,0,0,0
26921,0,0,0,0,0
16949,0,0,0,0,0
7037,0,0,0,0,0
22517,0,0,0,0,0
24536,0,0,1,0,0
17240,0,0,0,0,0
8672,0,0,0,0,0
18212,0,0,1,0,0
7433,0,0,0,0,0
10229,0,0,0,0,0
16142,0,0,0,0,0
7742,0,0,0,0,0
30533,0,0,0,0,0
31061,0,0,0,0,0
10991,0,0,0,0,0
12644,0,0,0,0,0
18914,0,0,0,0,0
12320,0,0,0,0,0
11219,0,1,1,1,0
5249,0,0,0,0,0
30035,0,0,0,0,0
19385,0,0,0,0,0
33872,1,0,0,1,1
11726,0,0,0,0,0
23765,1,0,0,0,0
20420,0,0,0,0,0
5957,0,0,0,0,0
25205,0,0,0,0,0
28010,0,0,0,0,0
19907,0,0,0,0,0
17834,0,0,1,0,0
14825,0,0,0,1,0
6428,0,0,0,0,0
25100,0,0,0,0,1
34211,0,1,0,0,0
5747,0,0,0,0,0
13229,0,0,0,0,0
18386,1,0,0,0,0
31784,0,0,0,0,0
26948,0,0,0,0,0
32210,0,0,0,0,0
32402,0,0,0,0,0
11828,0,0,0,0,0
32960,0,0,0,0,0
29417,0,0,0,0,0
10151,0,0,0,0,0
10748,0,0,0,0,0
17450,0,0,0,0,0
34274,0,0,0,0,0
34367,0,0,0,0,0
15728,0,0,0,1,0
7685,0,0,0,0,0
15407,0,0,0,0,0
23504,0,0,0,0,0
21482,0,0,0,0,0
28145,0,0,0,0,0
25778,1,0,0,0,0
24977,0,0,0,0,0
20417,0,0,0,0,0
23648,0,0,0,0,0
17009,0,0,0,0,0
29636,0,0,0,0,0
19760,0,0,0,0,0
28814,0,0,0,0,0
21002,0,1,0,0,0
6458,0,0,0,0,0
17201,0,0,0,0,0
7982,0,0,0,0,0
20270,0,0,0,0,0
32762,0,0,1,0,0
29423,1,0,0,0,0
16187,0,0,0,0,0
33398,0,0,0,0,0
17813,0,0,0,0,0
7235,0,0,0,0,0
16172,0,0,1,1,0
30830,0,0,0,0,0
18512,0,0,0,0,0
19691,0,1,0,0,0
22256,0,0,0,0,0
18872,0,0,0,0,0
20069,0,0,0,1,0
32828,0,0,0,0,0
16838,0,0,0,0,0
22691,0,0,0,0,0
13145,0,0,1,0,0
27356,0,0,0,0,0
29732,0,0,0,0,0
27875,0,0,0,0,0
30458,1,0,1,1,0
5843,0,0,0,0,0
10154,0,0,0,0,0
14759,0,0,0,0,0
27680,0,0,0,0,0
15857,0,0,0,0,0
14981,0,0,1,0,1
9155,0,0,0,0,0
16943,0,0,0,0,0
25502,0,0,1,0,0
23492,0,0,0,0,0
21581,1,0,0,0,0
31004,0,1,0,0,0
19910,0,0,0,0,0
14558,0,0,0,0,0
14237,0,0,0,0,0
14861,0,0,0,0,0
34772,0,0,0,0,0
31427,0,0,0,0,0
33686,0,0,0,0,0
28712,0,0,0,0,0
11009,0,0,0,0,0
6170,0,0,0,0,0
33332,0,0,0,1,0
21947,1,0,0,0,0
17663,0,0,0,0,0
27917,0,0,0,0,0
31634,0,0,0,0,0
16871,0,0,0,0,0
31082,0,0,0,0,0
22172,0,0,0,0,0
11210,0,0,0,0,0
20129,0,0,0,0,0
25676,0,0,0,0,0
24008,0,0,0,0,0
27974,0,0,0,0,0
17987,0,0,1,0,0
16661,0,0,0,0,0
12284,0,1,0,1,0
26390,0,0,0,0,0
14672,0,0,0,0,0
30527,0,1,0,0,0
10547,0,0,0,0,0
9311,0,0,0,0,0
20444,0,0,0,0,0
14501,0,0,0,0,0
19484,0,0,0,0,0
15173,0,0,0,0,0
7652,0,0,0,0,0
23099,0,0,0,0,0
18761,0,0,0,0,0
24410,1,0,0,0,0
11453,0,0,0,0,0
18740,0,0,0,0,0
24791,0,0,0,0,0
11348,0,0,1,0,0
20843,0,0,0,0,0
5855,0,0,0,0,0
10790,0,0,0,0,0
26309,0,0,0,0,0
31433,0,0,0,0,0
6020,0,0,0,1,0
16883,0,0,0,0,0
29444,0,0,0,0,0
29165,0,1,0,0,0
31538,0,0,0,0,0
22808,0,0,0,0,0
9032,0,0,0,0,0
22766,0,0,0,0,0
7505,1,0,0,0,0
17723,0,0,0,0,0
24959,0,0,0,0,0
30359,0,1,1,0,1
22397,0,0,0,0,0
33305,0,0,0,0,0
11534,0,0,1,1,0
8609,0,0,0,0,0
11951,0,0,0,0,0
33284,0,0,0,0,0
11819,0,0,0,0,0
32990,1,0,0,1,0
28484,0,0,0,0,0
22493,0,0,0,0,0
23723,0,0,0,0,0
15404,0,0,0,1,0
25328,0,0,1,0,0
33440,0,0,0,0,0
20105,0,0,0,0,0
15425,0,0,0,0,1
8564,0,0,0,0,0
34301,0,0,0,0,0
26624,0,0,0,0,0
27098,0,1,0,0,0
13838,0,0,0,0,0
8123,0,0,0,0,0
17270,0,0,0,0,0
34715,0,0,0,0,0
5381,0,0,0,0,0
26717,0,0,0,0,0
11294,0,0,0,0,0
13367,0,0,0,0,0
22292,0,0,0,0,0
17684,0,0,0,0,0
26798,0,0,0,0,0
34316,0,0,0,0,0
17432,0,0,0,0,0
16121,0,0,0,0,0
24671,0,0,0,0,0
34139,0,0,0,0,0
20759,0,0,0,0,0
14435,0,0,0,0,0
24200,0,0,0,0,0
22190,0,0,0,0,0
8606,0,0,0,0,0
6164,0,0,0,0,0
13841,0,0,0,0,0
25343,0,0,0,0,0
9467,0,1,0,0,0
18665,0,0,0,0,0
33566,0,0,0,0,0
30479,0,0,0,0,0
17129,0,0,0,0,0
11789,0,0,0,0,0
18389,0,0,0,0,0
5246,0,0,0,0,0
15971,0,1,0,0,0
34658,0,0,0,1,0
20894,0,0,0,0,0
31274,0,0,0,0,0
8660,0,0,0,0,0
21971,0,0,0,0,0
9668,0,0,0,0,0
32021,0,0,0,0,0
27389,0,0,1,0,0
16295,0,1,0,0,1
20555,0,0,0,0,0
12617,0,0,0,0,0
15116,0,0,0,0,0
34277,0,0,0,0,0
6707,0,0,0,0,0
12824,0,0,0,0,0
28829,0,0,0,0,0
27638,0,0,0,0,0
34052,0,0,0,0,0
21182,0,0,0,0,0
26711,0,0,0,0,0
8840,0,0,0,0,0
31157,0,0,0,0,0
13370,0,0,0,0,0
18515,0,1,0,0,0
18647,0,1,1,0,0
15248,0,0,0,0,0
17297,0,0,0,0,0
21917,0,0,0,0,0
33674,0,0,0,0,0
31262,0,0,0,0,0
25001,0,0,0,0,0
8822,0,0,0,0,0
7985,0,0,0,0,0
34817,0,0,0,0,0
6950,0,0,0,0,0
17678,0,1,1,0,0
21437,0,1,0,0,0
19823,1,0,0,0,0
28325,0,0,0,0,0
20984,1,0,0,0,0
18974,0,0,0,0,0
29873,1,0,0,0,0
19205,0,0,0,0,0
9452,0,0,0,0,0
6167,0,0,1,0,0
14984,0,0,0,0,0
13748,0,0,0,1,0
27044,0,0,0,0,0
